Student_ID,Age,Gender,Education_Level,Course_Name,Time_Spent_on_Videos,Quiz_Attempts,Quiz_Scores,Forum_Participation,Assignment_Completion_Rate,Engagement_Level,Final_Exam_Score,Learning_Style,Feedback_Score,Dropout_Likelihood
S00181,0.08569744315776577,1,2,2,-0.15090366614356795,1.3357548985767576,-0.47212874088962214,0.37571212308297613,-0.49232963143497066,2,80,2,4,0
S00182,0.6819918406372927,0,2,2,1.437526252468611,0.44495469945921323,0.6615401711080932,0.44549779920076954,-1.529201134901703,1,73,0,5,0
S00183,1.5764334368565829,0,2,4,1.0139449408386967,0.44495469945921323,-1.5072177474962316,0.5850691514363563,1.6966213203281308,1,33,3,4,0
S00184,0.3838446418975292,1,2,0,-1.2875135190171716,-0.4458454996583311,0.5136703130214346,0.16635509472959595,0.5445418720317616,2,96,1,5,0
S00185,-0.21244975558199766,1,2,2,-0.7650965680069438,-1.3366456987758755,-0.6199985989762806,-0.11278760974157763,0.8325617341058539,2,53,0,2,0
S00186,1.4770510372766619,1,0,4,-0.7297981253711177,0.44495469945921323,0.6122502184125402,-1.2991441037440654,0.6597498168613986,2,78,3,2,0
S00187,-0.41121455474183993,0,0,4,-0.50388809250183,1.3357548985767576,0.3658004549347761,-0.8106443709195116,1.466205430668857,1,83,1,5,0
S00188,1.1789038385368984,1,0,2,-1.358110404288824,0.44495469945921323,-0.3735488354985165,1.4922829409676703,1.2933935134244015,1,42,3,2,0
S00189,-1.0075089522213667,2,2,1,0.6327217603717736,1.3357548985767576,0.8586999818903045,-0.3919303142127512,-0.08910182453124146,0,45,3,4,0
S00190,-1.2062737513812092,0,2,2,1.352809990142628,0.44495469945921323,0.21793059684811758,0.5152834753185629,-1.0107653831683368,2,47,0,5,0
S00191,0.08569744315776577,1,2,2,0.7174380226977565,1.3357548985767576,-0.7678684570629392,0.16635509472959595,-0.7227455210942445,2,87,0,1,0
S00192,1.6758158364365041,1,2,3,-1.5981398142124421,0.44495469945921323,0.6615401711080932,-0.3221446380949578,-0.14670579694605992,1,60,3,5,0
S00193,-1.2062737513812092,2,2,4,-1.0263050435120578,-1.3366456987758755,-1.3100579367140204,0.9339975320253233,-1.1259733279979738,2,91,2,4,0
S00194,1.2782862381168194,1,1,2,0.3362148422308336,1.3357548985767576,-0.3242588828029636,0.5152834753185629,-0.3195177141905153,0,89,2,1,0
S00195,-1.703185749280815,0,2,3,-0.29209743668687277,-0.4458454996583311,-1.408637842105126,-1.229358427626272,-1.2411812728276106,1,46,0,2,1
S00196,-1.106891351801288,0,1,1,0.5621248751001212,-0.4458454996583311,1.1051497453680685,1.6318542932032571,1.6966213203281308,1,96,1,5,0
S00197,1.2782862381168194,0,0,3,1.1057208916918446,-0.4458454996583311,-1.1621880786273617,0.7246405036719431,0.3717299547873062,2,62,3,1,0
S00198,1.5764334368565829,1,2,4,-1.3086925845986672,-0.4458454996583311,0.9572798872814101,-0.531501666448338,-1.5868051073165215,2,54,1,5,0
S00199,0.6819918406372927,0,1,0,1.6634362853378986,-1.3366456987758755,-0.521418693585175,0.37571212308297613,1.466205430668857,0,90,3,2,0
S00200,-0.7093617534816034,1,1,0,1.5151828262674285,0.44495469945921323,1.4501794142369384,0.02678374249400916,-0.9531614107535183,2,66,3,4,1
S00201,-1.703185749280815,0,2,0,0.6468411374261042,0.44495469945921323,-0.9650282678451505,1.5620686170854639,-0.6651415486794261,0,84,3,5,0
S00202,0.3838446418975292,1,2,3,1.1410193343276709,-0.4458454996583311,-1.1621880786273617,0.44549779920076954,0.6597498168613986,1,98,0,2,0
S00203,-1.2062737513812092,1,0,4,0.43505048161114696,1.3357548985767576,0.5136703130214346,0.37571212308297613,1.1205815961799461,0,30,3,4,0
S00204,-1.6038033497008937,1,0,1,-1.6051995027396073,-1.3366456987758755,-1.3100579367140204,0.30592644696518273,-0.14670579694605992,2,33,1,3,0
S00205,-0.41121455474183993,0,2,0,1.0774821375831838,1.3357548985767576,-1.3593478894095732,0.30592644696518273,0.08371009271321392,2,42,1,2,1
S00206,-0.3118321551619188,1,1,1,1.2539743507623147,-1.3366456987758755,1.4501794142369384,-0.531501666448338,0.7749577616910355,0,65,1,1,0
S00207,0.6819918406372927,1,0,3,1.6493169082835681,-0.4458454996583311,-1.1621880786273617,1.3527115887320835,1.6390173479133123,2,88,0,3,0
S00208,-0.6099793539016822,1,1,4,1.4657650065772718,-1.3366456987758755,-1.2607679840184676,-0.3221446380949578,1.35099748583922,2,82,3,5,0
S00209,0.8807566397971349,1,1,3,1.1763177769634972,-0.4458454996583311,1.3515995088458328,0.44549779920076954,1.0053736513503093,2,57,0,4,1
S00210,1.3776686376967406,1,2,1,1.1410193343276709,1.3357548985767576,1.598049272323597,-1.6480724843330323,1.6966213203281308,2,47,3,2,0
S00211,-0.9081265526414457,1,1,1,0.16678231757886783,0.44495469945921323,1.1544396980636216,0.16635509472959595,0.02610612029839546,2,90,3,2,0
S00212,0.7813742402172138,0,2,2,-1.4357669780876416,0.44495469945921323,-1.2114780313229148,1.0037832081431166,1.0629776237651276,2,99,3,3,0
S00213,-1.5044209501209724,0,1,0,-1.6969754535927555,-1.3366456987758755,-1.5565077001917844,1.422497264849877,1.5814133754984938,2,62,3,3,1
S00214,0.4832270414774503,1,2,0,-0.30621681374120324,0.44495469945921323,-1.0636081732362561,1.5620686170854639,1.2933935134244015,1,66,1,5,0
S00215,1.3776686376967406,1,2,3,1.6140184656477419,0.44495469945921323,1.0558597926725157,1.6318542932032571,0.9477696789354908,0,73,0,4,0
S00216,1.0795214389569772,1,0,4,1.2751534163438105,-1.3366456987758755,-1.704377558278443,0.5152834753185629,1.0629776237651276,1,38,3,1,0
S00217,-1.703185749280815,1,1,4,1.40928749835995,0.44495469945921323,1.6966291777147027,1.1433545603787034,0.9477696789354908,2,62,2,3,0
S00218,-0.11306735600207653,1,1,2,-0.8639322073872572,0.44495469945921323,1.3515995088458328,-1.5085011320974455,0.4869378996169431,0,78,3,5,0
S00219,-1.5044209501209724,1,1,3,0.35033421928516406,-1.3366456987758755,-0.7185785043673864,-1.5085011320974455,0.31412598237248773,0,64,1,4,0
S00220,-0.8087441530615246,0,1,2,-0.9274694041317443,-0.4458454996583311,0.21793059684811758,-0.9502157231550984,0.60214584444658,2,45,1,3,0
S00221,0.5826094410573714,0,0,4,-0.44035089575734276,-1.3366456987758755,-1.6550876055828903,0.6548548275541497,1.0629776237651276,2,95,3,1,0
S00222,-0.7093617534816034,0,2,1,0.8303930391324004,0.44495469945921323,1.4501794142369384,1.213140236496497,-1.5868051073165215,0,89,3,5,1
S00223,-0.21244975558199766,0,2,2,0.30797608812217264,0.44495469945921323,0.8094100291947516,-1.3689297798618587,-0.5499336038497892,1,80,1,2,0
S00224,-1.6038033497008937,2,0,4,0.4703489242469731,-0.4458454996583311,-0.8664483624540448,1.4922829409676703,1.1781855685947646,2,53,2,1,0
S00225,-0.6099793539016822,0,2,1,-0.7227384368439523,1.3357548985767576,1.0558597926725157,0.09656941861180256,-1.2411812728276106,2,67,3,1,0
S00226,-1.0075089522213667,0,1,3,1.6281378427020725,1.3357548985767576,-0.1763890247163051,0.9339975320253233,-0.6075375762646076,0,40,3,5,0
S00227,-1.106891351801288,0,0,1,0.6397814488989388,-0.4458454996583311,1.30230955615028,-0.6012873425661314,1.1781855685947646,2,49,0,5,0
S00228,-0.8087441530615246,0,0,2,0.5691845636272865,-1.3366456987758755,-0.22567897741185794,0.44549779920076954,1.466205430668857,1,65,2,2,0
S00229,-1.0075089522213667,1,2,1,0.5903636292087822,1.3357548985767576,-0.3242588828029636,-0.6710730186839248,-1.7020130521461583,2,64,0,1,1
S00230,-0.3118321551619188,1,2,2,-0.772156256534109,-0.4458454996583311,-0.9650282678451505,-1.089787075390685,1.0629776237651276,2,50,1,4,0
S00231,-0.41121455474183993,0,2,2,-1.3086925845986672,0.44495469945921323,1.598049272323597,1.3527115887320835,-0.2619137417756968,1,50,0,5,1
S00232,-0.21244975558199766,1,1,3,0.06088698967138923,0.44495469945921323,0.710830123803646,-0.531501666448338,1.5814133754984938,2,64,3,5,0
S00233,-0.3118321551619188,0,2,3,0.7527364653335827,0.44495469945921323,1.4501794142369384,0.44549779920076954,-1.529201134901703,0,36,3,5,1
S00234,-1.2062737513812092,0,2,0,-0.9698275352947358,0.44495469945921323,-0.521418693585175,1.213140236496497,0.8901657065206723,1,37,1,2,0
S00235,0.7813742402172138,0,2,4,0.7739155309150785,-0.4458454996583311,0.9572798872814101,0.30592644696518273,0.717353789276217,0,83,0,3,0
S00236,-1.2062737513812092,1,2,2,1.2257355966536538,1.3357548985767576,-0.3242588828029636,1.2829259126142902,-1.6444090797313398,2,90,3,5,0
S00237,-0.5105969543217611,1,1,0,-0.9910066008762315,-1.3366456987758755,0.710830123803646,-0.11278760974157763,-0.49232963143497066,2,98,1,5,0
S00238,-0.21244975558199766,0,0,1,-0.7509771909526133,-1.3366456987758755,0.11935069145701191,-1.1595727515084786,0.8901657065206723,2,82,1,4,0
S00239,0.7813742402172138,1,0,0,-1.0192453549848923,-0.4458454996583311,0.9572798872814101,-1.5085011320974455,1.2933935134244015,0,80,3,3,0
S00240,-0.9081265526414457,0,0,0,-0.30621681374120324,-0.4458454996583311,-0.7185785043673864,0.8642118559075299,-1.1259733279979738,0,71,3,3,0
S00241,0.5826094410573714,0,0,0,0.8303930391324004,-1.3366456987758755,0.46438036032588176,-1.5782868082152388,-0.8379534659238814,2,63,3,2,0
S00242,0.08569744315776577,0,1,4,0.2514985799048507,0.44495469945921323,-1.6057976528873374,0.6548548275541497,0.08371009271321392,2,97,3,4,0
S00243,-0.013684956422155378,0,0,3,-1.153379437001032,-0.4458454996583311,-1.0143182205407033,-0.04300193362378423,0.60214584444658,0,89,1,1,0
S00244,-0.8087441530615246,0,0,4,-0.38387338754002087,-0.4458454996583311,-0.12709907202075227,1.6318542932032571,-1.6444090797313398,0,72,0,3,0
S00245,0.5826094410573714,1,2,0,0.6397814488989388,0.44495469945921323,-1.704377558278443,-0.9502157231550984,0.5445418720317616,0,47,0,2,0
S00246,-0.3118321551619188,1,2,2,0.039707924089893515,0.44495469945921323,1.2530196034547272,0.9339975320253233,-0.6075375762646076,0,36,0,3,0
S00247,-0.9081265526414457,0,2,3,0.8727511702953918,-0.4458454996583311,-1.3100579367140204,-1.6480724843330323,1.5814133754984938,2,37,0,3,0
S00248,-1.106891351801288,0,2,2,0.06088698967138923,-0.4458454996583311,0.41509040763032895,-1.229358427626272,0.4869378996169431,2,54,3,1,1
S00249,-0.11306735600207653,0,0,0,1.2116162195993232,1.3357548985767576,-0.7678684570629392,-0.7408586948017182,-0.031497852116422996,0,56,2,5,1
S00250,0.6819918406372927,1,2,4,0.8233333506052352,-0.4458454996583311,-0.7678684570629392,1.4922829409676703,1.4086014582540385,2,61,0,5,0
S00251,-1.4050385505410514,1,2,2,0.039707924089893515,-1.3366456987758755,-1.2607679840184676,-0.880430047037305,0.9477696789354908,0,87,2,2,1
S00252,-1.0075089522213667,0,2,4,-1.3651700928159891,0.44495469945921323,-0.2749689301074108,-0.531501666448338,1.2933935134244015,0,87,3,4,0
S00253,-1.6038033497008937,1,0,1,0.053827301144223995,1.3357548985767576,-0.3242588828029636,-0.04300193362378423,0.4869378996169431,0,78,3,2,0
S00254,0.8807566397971349,0,0,2,0.5691845636272865,1.3357548985767576,-0.8664483624540448,0.7944261797897365,1.6390173479133123,0,44,3,3,0
S00255,-1.4050385505410514,1,2,2,-1.4851847977777983,0.44495469945921323,-0.7678684570629392,0.7944261797897365,-0.8379534659238814,0,79,2,4,0
S00256,1.3776686376967406,1,2,3,1.289272793398141,0.44495469945921323,1.1544396980636216,-0.18257328585937102,-0.5499336038497892,2,30,2,2,0
S00257,-0.8087441530615246,1,1,2,-1.5275429289407898,0.44495469945921323,-1.6057976528873374,-0.4617159903305446,-0.7803494935090629,2,40,0,4,0
S00258,-0.6099793539016822,0,2,3,0.5691845636272865,-1.3366456987758755,0.8586999818903045,-0.3919303142127512,0.6597498168613986,0,50,1,3,0
S00259,-0.9081265526414457,0,1,3,1.381048744251289,1.3357548985767576,0.16864064415256474,-1.7178581604508256,0.5445418720317616,1,76,3,1,0
S00260,-0.6099793539016822,1,0,4,-0.27091837110537703,-1.3366456987758755,-0.12709907202075227,0.30592644696518273,-0.8955574383386998,2,62,3,5,0
S00261,0.980139039377056,0,0,3,-1.2098569452183539,-1.3366456987758755,0.710830123803646,0.37571212308297613,-1.0683693555831553,2,45,0,3,0
S00262,-1.3056561509611302,1,2,1,0.4138714160296512,-0.4458454996583311,1.4994693669324912,-1.6480724843330323,-0.5499336038497892,1,46,0,4,1
S00263,1.3776686376967406,1,0,4,-1.3228119616529976,-0.4458454996583311,-1.0143182205407033,-1.438715455979652,-1.1259733279979738,2,59,0,2,1
S00264,-1.5044209501209724,1,1,1,-0.8780515844415876,-0.4458454996583311,-0.3242588828029636,-1.6480724843330323,-0.37712168660533374,0,45,1,5,0
S00265,-0.9081265526414457,0,2,0,-0.9980662894033967,-0.4458454996583311,1.30230955615028,-1.5782868082152388,0.8901657065206723,2,62,3,5,0
S00266,1.0795214389569772,0,2,2,-0.10148584645341129,0.44495469945921323,0.3165105022392233,-0.3221446380949578,0.14131406512803238,2,76,1,3,0
S00267,-0.8087441530615246,0,2,1,0.9433480555670442,1.3357548985767576,0.11935069145701191,1.422497264849877,1.5814133754984938,1,53,3,2,0
S00268,-1.106891351801288,1,2,2,1.4022278098327847,-0.4458454996583311,1.006569839976963,-0.6012873425661314,-1.7020130521461583,2,94,1,1,0
S00269,0.4832270414774503,1,2,0,-0.5533059121919867,1.3357548985767576,-0.07780911932519943,0.7246405036719431,-0.7227455210942445,2,96,1,1,1
S00270,-1.106891351801288,1,1,3,-0.8780515844415876,-1.3366456987758755,0.16864064415256474,0.23614077084738935,-1.3563892176572476,2,95,2,4,0
S00271,-0.3118321551619188,0,2,4,-0.7650965680069438,-1.3366456987758755,-1.0143182205407033,-0.7408586948017182,1.0629776237651276,0,73,1,5,0
S00272,-1.0075089522213667,0,2,0,1.1974968425449928,-0.4458454996583311,0.16864064415256474,-1.438715455979652,-1.6444090797313398,0,91,2,2,0
S00273,-1.2062737513812092,0,2,4,0.10324512083438067,1.3357548985767576,0.16864064415256474,0.16635509472959595,-0.9531614107535183,1,60,3,2,0
S00274,-1.5044209501209724,1,1,0,-0.7933353221156048,-0.4458454996583311,-1.1621880786273617,-1.0200013992728918,1.0053736513503093,2,47,2,5,0
S00275,1.1789038385368984,1,2,1,1.5081231377402633,0.44495469945921323,0.21793059684811758,0.09656941861180256,1.6390173479133123,2,47,0,1,0
S00276,-1.106891351801288,0,0,1,-1.449886355141972,0.44495469945921323,0.5136703130214346,-0.11278760974157763,1.0053736513503093,2,84,1,2,1
S00277,-1.106891351801288,0,2,3,-1.5557816830494506,-0.4458454996583311,0.8094100291947516,0.44549779920076954,-0.20430976936087838,0,56,1,1,0
S00278,-1.6038033497008937,1,2,3,-1.1604391255281972,0.44495469945921323,-1.3593478894095732,0.8642118559075299,1.6966213203281308,0,56,3,1,0
S00279,-1.5044209501209724,1,2,1,-0.5391865351376561,-0.4458454996583311,1.4994693669324912,0.44549779920076954,1.466205430668857,2,68,1,2,0
S00280,-1.2062737513812092,2,0,0,-0.8427531418057614,-0.4458454996583311,-1.3593478894095732,0.8642118559075299,1.5238094030836753,2,77,1,3,0
S00281,-0.9081265526414457,0,2,4,-1.654617322429764,1.3357548985767576,-1.0143182205407033,-1.5085011320974455,1.0053736513503093,2,33,2,5,0
S00282,-1.703185749280815,0,0,0,0.7739155309150785,0.44495469945921323,-1.6550876055828903,-1.229358427626272,0.31412598237248773,2,60,0,3,0
S00283,-0.6099793539016822,0,2,3,0.2514985799048507,1.3357548985767576,-0.22567897741185794,1.0735688842609101,0.7749577616910355,2,30,1,4,0
S00284,-1.2062737513812092,1,1,2,-0.20738117436088987,-0.4458454996583311,-1.2607679840184676,-1.229358427626272,0.02610612029839546,2,67,3,5,0
S00285,0.3838446418975292,2,2,3,-1.329871650180163,1.3357548985767576,0.710830123803646,-1.0200013992728918,1.0629776237651276,0,59,0,4,0
S00286,-0.7093617534816034,0,2,2,0.9362883670398789,-1.3366456987758755,0.07006073876145907,1.2829259126142902,-1.0107653831683368,1,57,1,4,0
S00287,-1.0075089522213667,0,0,2,1.021004629365862,-1.3366456987758755,0.9572798872814101,0.23614077084738935,-1.529201134901703,0,67,2,4,1
S00288,0.980139039377056,1,2,1,-1.626378568321103,-1.3366456987758755,-0.22567897741185794,-1.089787075390685,-0.2619137417756968,2,97,3,4,0
S00289,-0.8087441530615246,2,1,4,1.6634362853378986,1.3357548985767576,-0.8664483624540448,0.8642118559075299,-0.49232963143497066,2,43,2,4,1
S00290,-1.5044209501209724,2,2,2,1.5363618918489244,1.3357548985767576,0.2672205495436704,-0.3919303142127512,-0.08910182453124146,0,32,3,2,0
S00291,-0.41121455474183993,0,2,1,-1.2239763222726845,1.3357548985767576,-0.3242588828029636,-0.18257328585937102,-1.298785245242429,2,98,3,3,0
S00292,0.8807566397971349,0,0,4,-0.3556346334313599,-1.3366456987758755,1.006569839976963,0.02678374249400916,0.14131406512803238,0,35,3,5,0
S00293,1.5764334368565829,0,0,0,-0.24973930552388132,-0.4458454996583311,-0.12709907202075227,-1.7178581604508256,1.1781855685947646,0,73,2,1,0
S00294,1.6758158364365041,1,2,3,-0.8286337647514309,-0.4458454996583311,1.2037296507591744,0.6548548275541497,-0.3195177141905153,2,75,1,5,0
S00295,-0.013684956422155378,0,0,4,-0.3556346334313599,1.3357548985767576,-0.7678684570629392,-1.2991441037440654,-1.7020130521461583,2,59,3,3,0
S00296,-0.5105969543217611,0,0,1,-0.4050524531215166,1.3357548985767576,1.1544396980636216,0.9339975320253233,1.1781855685947646,1,40,2,1,0
S00297,-1.4050385505410514,1,2,1,0.4703489242469731,0.44495469945921323,0.07006073876145907,0.9339975320253233,-1.413993190072066,2,84,3,2,0
S00298,-0.7093617534816034,1,2,2,-0.7933353221156048,0.44495469945921323,1.6966291777147027,-1.6480724843330323,1.0629776237651276,2,44,1,2,0
S00299,-0.3118321551619188,1,2,4,-0.8215740762242657,-1.3366456987758755,-1.2114780313229148,0.5850691514363563,0.8325617341058539,2,35,1,3,0
S00300,0.3838446418975292,0,2,4,1.3245712360339672,0.44495469945921323,1.598049272323597,0.02678374249400916,0.5445418720317616,2,63,1,3,0
S00301,0.1850798427376869,0,1,4,-0.17208273172506366,-1.3366456987758755,0.8586999818903045,0.7944261797897365,0.42933392720212465,2,32,3,3,0
S00302,0.8807566397971349,1,2,4,-0.13678428908923748,1.3357548985767576,0.21793059684811758,0.7944261797897365,0.6597498168613986,2,58,0,4,0
S00303,-0.21244975558199766,0,0,4,1.4587053180501066,1.3357548985767576,-0.12709907202075227,-0.18257328585937102,0.60214584444658,1,90,3,5,1
S00304,-0.7093617534816034,2,0,3,0.7809752194422437,1.3357548985767576,-0.5707086462807278,-0.11278760974157763,1.35099748583922,0,36,1,4,0
S00305,-1.703185749280815,0,2,3,0.15266294052453735,-1.3366456987758755,1.1051497453680685,0.44549779920076954,-1.0683693555831553,2,74,2,4,1
S00306,0.4832270414774503,1,0,1,1.7199137935552204,-1.3366456987758755,1.4994693669324912,1.6318542932032571,-1.2411812728276106,1,65,2,5,0
S00307,1.4770510372766619,1,1,0,0.06088698967138923,1.3357548985767576,-0.3242588828029636,-1.5782868082152388,0.60214584444658,1,49,1,5,0
S00308,1.4770510372766619,0,1,1,1.1974968425449928,-0.4458454996583311,-0.817158409758492,-1.6480724843330323,-0.9531614107535183,2,60,3,3,0
S00309,1.2782862381168194,0,2,3,0.9786464982028704,1.3357548985767576,-1.0143182205407033,-0.18257328585937102,1.6390173479133123,0,95,0,3,0
S00310,-1.6038033497008937,1,2,4,1.2963324819253061,-0.4458454996583311,0.7601200764991988,-1.5782868082152388,-1.0683693555831553,2,53,2,2,1
S00311,0.7813742402172138,0,0,1,-1.2875135190171716,1.3357548985767576,-1.2114780313229148,1.0735688842609101,-0.8379534659238814,2,37,2,4,0
S00312,1.3776686376967406,1,1,0,0.27267764548634643,0.44495469945921323,-0.6692885516718334,-1.5085011320974455,-1.0683693555831553,0,42,0,3,0
S00313,1.6758158364365041,0,1,2,0.2162001372690245,1.3357548985767576,0.7601200764991988,1.422497264849877,-0.2619137417756968,0,64,3,5,0
S00314,0.7813742402172138,1,2,1,-0.48976871544749945,-1.3366456987758755,-1.4579277948006788,0.02678374249400916,1.2357895410095832,1,53,0,4,1
S00315,-0.41121455474183993,1,2,0,-1.216916633745519,1.3357548985767576,1.2037296507591744,0.44549779920076954,1.35099748583922,2,83,0,4,0
S00316,-1.2062737513812092,0,2,1,-0.45447027281167324,-1.3366456987758755,0.2672205495436704,-1.6480724843330323,1.5238094030836753,0,35,1,4,0
S00317,0.3838446418975292,1,0,4,0.3573939078123293,1.3357548985767576,0.9079899345858573,-1.2991441037440654,0.8901657065206723,2,46,2,5,0
